order_id,customer_id,pizza_id,quantity,date,time,hour_of_day
OR430183,819,napolitana_m,1,03/01/2015,18:54:55,18
OR431183,100,spin_pesto_l,1,03/01/2015,18:54:55,18
OR432183,753,spin_pesto_s,1,03/01/2015,18:54:55,18
OR433184,244,hawaiian_l,1,03/01/2015,18:59:05,18
OR434185,675,sicilian_m,1,03/01/2015,19:08:33,19
OR435185,59,spin_pesto_s,1,03/01/2015,19:08:33,19
OR436186,205,mexicana_l,1,03/01/2015,19:36:00,19
OR437186,563,southw_ckn_l,1,03/01/2015,19:36:00,19
OR438186,37,spin_pesto_l,1,03/01/2015,19:36:00,19
OR439186,824,thai_ckn_l,1,03/01/2015,19:36:00,19
OR440187,842,five_cheese_l,1,03/01/2015,19:37:12,19
OR441187,234,spin_pesto_l,1,03/01/2015,19:37:12,19
OR442188,643,five_cheese_l,1,03/01/2015,20:08:39,20
OR443188,245,pepperoni_s,1,03/01/2015,20:08:39,20
OR444188,415,peppr_salami_l,1,03/01/2015,20:08:39,20
OR445189,48,big_meat_s,2,03/01/2015,20:12:14,20
OR446189,187,thai_ckn_s,1,03/01/2015,20:12:14,20
OR447190,208,bbq_ckn_l,1,03/01/2015,20:14:23,20
OR448190,328,four_cheese_m,1,03/01/2015,20:14:23,20
OR449190,151,pep_msh_pep_s,1,03/01/2015,20:14:23,20
OR450190,852,prsc_argla_l,1,03/01/2015,20:14:23,20
OR451191,340,cali_ckn_l,1,03/01/2015,20:24:50,20
OR452191,696,ckn_alfredo_m,1,03/01/2015,20:24:50,20
OR453192,112,sicilian_s,1,03/01/2015,20:30:08,20
OR454192,735,southw_ckn_l,1,03/01/2015,20:30:08,20
OR455193,263,big_meat_s,1,03/01/2015,20:55:47,20
OR456193,823,cali_ckn_m,1,03/01/2015,20:55:47,20
OR457193,170,ckn_alfredo_l,2,03/01/2015,20:55:47,20
OR458194,353,bbq_ckn_s,1,03/01/2015,21:21:24,21
OR459195,722,bbq_ckn_l,1,03/01/2015,21:25:20,21
OR460196,957,sicilian_s,1,03/01/2015,21:40:14,21
OR461196,923,spicy_ital_m,1,03/01/2015,21:40:14,21
OR462196,810,veggie_veg_m,1,03/01/2015,21:40:14,21
OR463197,190,four_cheese_l,1,03/01/2015,21:47:48,21
OR464197,94,ital_cpcllo_l,1,03/01/2015,21:47:48,21
OR465197,21,ital_veggie_l,1,03/01/2015,21:47:48,21
OR466197,868,soppressata_l,1,03/01/2015,21:47:48,21
OR467198,608,big_meat_s,1,03/01/2015,21:55:42,21
OR468198,176,ckn_alfredo_l,1,03/01/2015,21:55:42,21
OR469199,746,ckn_alfredo_m,1,03/01/2015,22:10:38,22
OR470200,177,the_greek_xl,1,03/01/2015,22:24:05,22
OR471201,564,calabrese_m,1,03/01/2015,22:29:59,22
OR472201,785,ckn_pesto_l,1,03/01/2015,22:29:59,22
OR473201,505,ital_supr_l,1,03/01/2015,22:29:59,22
OR474201,345,the_greek_xl,1,03/01/2015,22:29:59,22
OR475202,522,cali_ckn_s,1,03/01/2015,22:50:29,22
OR476203,78,cali_ckn_l,1,04/01/2015,11:30:48,11
OR477203,173,ital_veggie_m,1,04/01/2015,11:30:48,11
OR478203,287,pep_msh_pep_l,1,04/01/2015,11:30:48,11
OR479203,108,the_greek_s,1,04/01/2015,11:30:48,11
OR480204,657,spicy_ital_l,1,04/01/2015,11:36:25,11
OR481205,624,cali_ckn_s,1,04/01/2015,11:43:54,11
OR482205,778,ckn_alfredo_m,1,04/01/2015,11:43:54,11
OR483205,100,prsc_argla_s,1,04/01/2015,11:43:54,11
OR484206,769,napolitana_m,1,04/01/2015,11:45:10,11
OR485206,405,pepperoni_s,1,04/01/2015,11:45:10,11
OR486206,271,spicy_ital_l,1,04/01/2015,11:45:10,11
OR487207,53,spicy_ital_l,1,04/01/2015,12:03:58,12
OR488208,376,bbq_ckn_l,1,04/01/2015,12:12:05,12
OR489208,182,bbq_ckn_s,1,04/01/2015,12:12:05,12
OR490208,894,ckn_alfredo_m,1,04/01/2015,12:12:05,12
OR491208,144,pepperoni_m,1,04/01/2015,12:12:05,12
OR492208,267,the_greek_m,1,04/01/2015,12:12:05,12
OR493209,906,cali_ckn_l,1,04/01/2015,12:29:17,12
OR494210,742,spinach_fet_s,1,04/01/2015,12:34:13,12
OR495211,713,pepperoni_s,1,04/01/2015,12:54:20,12
OR496212,595,ital_cpcllo_l,1,04/01/2015,13:16:03,13
OR497213,139,four_cheese_l,1,04/01/2015,13:20:39,13
OR498214,19,ital_cpcllo_l,1,04/01/2015,13:39:16,13
OR499214,822,ital_supr_m,1,04/01/2015,13:39:16,13
OR500214,685,mexicana_s,1,04/01/2015,13:39:16,13
OR501214,331,spin_pesto_m,1,04/01/2015,13:39:16,13
OR502215,613,green_garden_s,1,04/01/2015,13:44:49,13
OR503216,640,bbq_ckn_m,1,04/01/2015,14:31:56,14
OR504216,552,five_cheese_l,1,04/01/2015,14:31:56,14
OR505216,867,hawaiian_l,1,04/01/2015,14:31:56,14
OR506217,546,classic_dlx_m,1,04/01/2015,14:35:03,14
OR507217,461,spinach_fet_s,1,04/01/2015,14:35:03,14
OR508218,726,spicy_ital_m,1,04/01/2015,14:35:11,14
OR509219,59,bbq_ckn_l,1,04/01/2015,14:42:01,14
OR510219,193,five_cheese_l,1,04/01/2015,14:42:01,14
OR511219,893,peppr_salami_m,1,04/01/2015,14:42:01,14
OR512219,715,spinach_fet_m,1,04/01/2015,14:42:01,14
OR513220,587,hawaiian_s,1,04/01/2015,15:31:59,15
OR514220,823,ital_cpcllo_s,1,04/01/2015,15:31:59,15
OR515220,782,napolitana_l,1,04/01/2015,15:31:59,15
OR516220,900,spicy_ital_l,1,04/01/2015,15:31:59,15
OR517221,567,five_cheese_l,1,04/01/2015,15:33:18,15
OR518221,473,prsc_argla_m,1,04/01/2015,15:33:18,15
OR519221,113,the_greek_s,1,04/01/2015,15:33:18,15
OR520222,313,four_cheese_l,1,04/01/2015,15:46:38,15
OR521222,360,sicilian_s,1,04/01/2015,15:46:38,15
OR522223,128,pep_msh_pep_s,1,04/01/2015,16:08:20,16
OR523224,750,ckn_alfredo_s,1,04/01/2015,16:39:58,16
OR524224,400,ital_supr_m,1,04/01/2015,16:39:58,16
OR525224,236,napolitana_m,1,04/01/2015,16:39:58,16
OR526224,367,thai_ckn_l,1,04/01/2015,16:39:58,16
OR527225,217,bbq_ckn_l,1,04/01/2015,16:41:48,16
OR528225,718,bbq_ckn_m,1,04/01/2015,16:41:48,16
OR529225,45,southw_ckn_s,1,04/01/2015,16:41:48,16
OR530226,512,classic_dlx_l,1,04/01/2015,16:59:39,16
OR531227,158,bbq_ckn_m,1,04/01/2015,17:24:39,17
OR532227,177,the_greek_m,1,04/01/2015,17:24:39,17
OR533228,87,ital_veggie_s,1,04/01/2015,17:31:24,17
OR534229,699,ital_veggie_l,1,04/01/2015,17:37:57,17
OR535229,48,prsc_argla_l,1,04/01/2015,17:37:57,17
OR536229,392,spin_pesto_s,1,04/01/2015,17:37:57,17
OR537230,253,thai_ckn_m,1,04/01/2015,17:58:38,17
OR538231,272,cali_ckn_l,1,04/01/2015,18:04:18,18
OR539231,715,napolitana_s,1,04/01/2015,18:04:18,18
OR540231,96,prsc_argla_s,1,04/01/2015,18:04:18,18
OR541232,305,bbq_ckn_m,1,04/01/2015,18:21:59,18
OR542232,816,spinach_supr_l,1,04/01/2015,18:21:59,18
OR543233,525,spinach_fet_s,1,04/01/2015,18:26:51,18
OR544234,513,ckn_alfredo_m,1,04/01/2015,18:36:09,18
OR545234,47,ital_supr_s,1,04/01/2015,18:36:09,18
OR546234,175,napolitana_m,1,04/01/2015,18:36:09,18
OR547235,143,cali_ckn_m,1,04/01/2015,18:51:30,18
OR548236,178,classic_dlx_l,1,04/01/2015,19:21:04,19
OR549236,335,green_garden_m,1,04/01/2015,19:21:04,19
OR550237,870,green_garden_s,1,04/01/2015,19:27:48,19
OR551238,98,spin_pesto_l,1,04/01/2015,19:45:15,19
OR552239,112,ital_supr_l,1,04/01/2015,19:57:52,19
OR553239,839,thai_ckn_m,1,04/01/2015,19:57:52,19
OR554240,231,four_cheese_m,1,04/01/2015,20:10:24,20
OR555241,225,sicilian_m,1,04/01/2015,20:11:25,20
OR556241,313,spinach_supr_l,1,04/01/2015,20:11:25,20
OR557242,902,calabrese_m,1,04/01/2015,20:15:29,20
OR558242,832,thai_ckn_l,1,04/01/2015,20:15:29,20
OR559242,571,veggie_veg_m,1,04/01/2015,20:15:29,20
OR560243,29,classic_dlx_l,1,04/01/2015,20:26:17,20
OR561243,517,spinach_supr_s,1,04/01/2015,20:26:17,20
OR562244,586,ital_supr_s,1,04/01/2015,20:26:22,20
OR563244,742,spicy_ital_l,1,04/01/2015,20:26:22,20
OR564245,830,bbq_ckn_l,1,04/01/2015,20:28:41,20
OR565245,297,ckn_pesto_l,1,04/01/2015,20:28:41,20
OR566246,879,ckn_alfredo_m,1,04/01/2015,20:30:48,20
OR567246,383,pepperoni_l,1,04/01/2015,20:30:48,20
OR568247,258,hawaiian_m,1,04/01/2015,20:55:29,20
OR569247,621,sicilian_m,1,04/01/2015,20:55:29,20
OR570247,139,spinach_supr_s,1,04/01/2015,20:55:29,20
OR571248,475,hawaiian_s,1,04/01/2015,20:58:19,20
OR572248,134,thai_ckn_l,1,04/01/2015,20:58:19,20
OR573249,140,bbq_ckn_l,1,04/01/2015,21:06:16,21
OR574249,680,calabrese_s,1,04/01/2015,21:06:16,21
OR575250,600,four_cheese_m,1,04/01/2015,21:07:05,21
OR576251,180,mexicana_m,1,04/01/2015,21:10:05,21
OR577252,224,prsc_argla_m,1,04/01/2015,22:13:15,22
OR578253,457,brie_carre_s,1,04/01/2015,22:16:18,22
OR579254,542,bbq_ckn_l,1,04/01/2015,22:22:13,22
OR580254,132,brie_carre_s,1,04/01/2015,22:22:13,22
OR581254,869,five_cheese_l,1,04/01/2015,22:22:13,22
OR582255,373,five_cheese_l,1,05/01/2015,11:23:35,11
OR583255,628,green_garden_m,1,05/01/2015,11:23:35,11
OR584255,180,hawaiian_l,1,05/01/2015,11:23:35,11
OR585255,358,spinach_fet_m,1,05/01/2015,11:23:35,11
OR586256,797,pep_msh_pep_l,1,05/01/2015,11:56:06,11
OR587257,27,cali_ckn_l,1,05/01/2015,11:59:04,11
OR588257,439,ckn_alfredo_l,1,05/01/2015,11:59:04,11
OR589258,405,classic_dlx_m,1,05/01/2015,11:59:23,11
OR590259,120,pepperoni_l,1,05/01/2015,12:04:25,12
OR591260,699,five_cheese_l,1,05/01/2015,12:06:27,12
OR592260,62,the_greek_l,1,05/01/2015,12:06:27,12
OR593261,169,brie_carre_s,1,05/01/2015,12:38:29,12
OR594262,1,cali_ckn_m,1,05/01/2015,12:42:01,12
OR595263,799,spin_pesto_l,1,05/01/2015,12:57:22,12
OR596264,647,mexicana_m,1,05/01/2015,13:03:59,13
OR597265,16,ckn_alfredo_m,1,05/01/2015,13:04:42,13
OR598265,95,mexicana_l,1,05/01/2015,13:04:42,13
OR599265,568,sicilian_m,1,05/01/2015,13:04:42,13
OR600265,390,spicy_ital_l,1,05/01/2015,13:04:42,13
OR601266,545,peppr_salami_m,1,05/01/2015,13:09:29,13
OR602267,558,four_cheese_l,1,05/01/2015,13:37:50,13
OR603267,14,mediterraneo_l,1,05/01/2015,13:37:50,13
OR604267,977,napolitana_s,1,05/01/2015,13:37:50,13
OR605268,439,ital_supr_l,1,05/01/2015,13:40:46,13
OR606268,752,pepperoni_s,1,05/01/2015,13:40:46,13
OR607269,2,ckn_alfredo_m,1,05/01/2015,13:49:34,13
OR608270,577,southw_ckn_l,1,05/01/2015,14:09:02,14
OR609270,218,spin_pesto_l,1,05/01/2015,14:09:02,14
OR610270,82,thai_ckn_l,1,05/01/2015,14:09:02,14
OR611271,834,big_meat_s,1,05/01/2015,14:22:19,14
OR612271,252,cali_ckn_m,2,05/01/2015,14:22:19,14
OR613271,115,ckn_alfredo_m,2,05/01/2015,14:22:19,14
OR614271,282,ckn_pesto_l,2,05/01/2015,14:22:19,14
OR615271,669,classic_dlx_m,1,05/01/2015,14:22:19,14
OR616271,888,ital_supr_m,1,05/01/2015,14:22:19,14
OR617271,104,sicilian_s,1,05/01/2015,14:22:19,14
OR618271,29,soppressata_m,1,05/01/2015,14:22:19,14
OR619271,994,southw_ckn_m,1,05/01/2015,14:22:19,14
OR620271,118,the_greek_s,1,05/01/2015,14:22:19,14
OR621272,986,ital_supr_m,1,05/01/2015,14:24:05,14
OR622273,861,soppressata_s,1,05/01/2015,14:28:00,14
OR623274,956,four_cheese_l,1,05/01/2015,14:36:33,14
OR624274,893,thai_ckn_l,1,05/01/2015,14:36:33,14
OR625275,117,classic_dlx_l,1,05/01/2015,14:38:14,14
OR626275,868,five_cheese_l,1,05/01/2015,14:38:14,14
OR627275,540,pepperoni_s,1,05/01/2015,14:38:14,14
OR628275,292,sicilian_m,1,05/01/2015,14:38:14,14
OR629276,451,five_cheese_l,1,05/01/2015,15:18:18,15
OR630276,239,spicy_ital_l,1,05/01/2015,15:18:18,15
OR631277,387,four_cheese_m,1,05/01/2015,15:41:50,15
OR632278,73,ital_veggie_m,1,05/01/2015,15:49:21,15
OR633278,710,southw_ckn_l,1,05/01/2015,15:49:21,15
OR634279,853,cali_ckn_m,1,05/01/2015,16:07:03,16
OR635279,938,ckn_alfredo_m,1,05/01/2015,16:07:03,16
OR636280,39,prsc_argla_m,1,05/01/2015,16:20:23,16
OR637280,872,veggie_veg_m,1,05/01/2015,16:20:23,16
OR638281,62,sicilian_s,1,05/01/2015,16:33:48,16
OR639282,993,classic_dlx_s,1,05/01/2015,16:49:38,16
OR640282,320,five_cheese_l,1,05/01/2015,16:49:38,16
OR641282,851,peppr_salami_l,1,05/01/2015,16:49:38,16
OR642282,119,spin_pesto_l,1,05/01/2015,16:49:38,16
OR643283,847,napolitana_m,1,05/01/2015,16:51:43,16
OR644284,685,four_cheese_m,1,05/01/2015,16:58:16,16
OR645284,451,hawaiian_s,1,05/01/2015,16:58:16,16
OR646284,731,napolitana_m,1,05/01/2015,16:58:16,16
OR647285,159,prsc_argla_l,1,05/01/2015,16:58:38,16
OR648286,904,ital_supr_m,1,05/01/2015,17:01:23,17
OR649286,786,peppr_salami_l,1,05/01/2015,17:01:23,17
OR650287,837,ital_supr_m,1,05/01/2015,17:30:09,17
OR651287,813,pep_msh_pep_m,1,05/01/2015,17:30:09,17
OR652287,245,pepperoni_m,1,05/01/2015,17:30:09,17
OR653287,321,sicilian_s,1,05/01/2015,17:30:09,17
OR654288,142,brie_carre_s,1,05/01/2015,17:32:44,17
OR655288,552,prsc_argla_l,1,05/01/2015,17:32:44,17
OR656288,555,spinach_supr_l,1,05/01/2015,17:32:44,17
OR657289,651,five_cheese_l,1,05/01/2015,17:36:23,17
OR658290,426,classic_dlx_s,1,05/01/2015,17:41:16,17
OR659290,483,veggie_veg_m,1,05/01/2015,17:41:16,17
OR660291,374,bbq_ckn_l,1,05/01/2015,17:44:39,17
OR661291,847,ckn_alfredo_m,2,05/01/2015,17:44:39,17
OR662291,54,four_cheese_m,1,05/01/2015,17:44:39,17
OR663292,428,spin_pesto_m,1,05/01/2015,17:48:59,17
OR664292,879,spinach_fet_l,1,05/01/2015,17:48:59,17
OR665293,960,classic_dlx_s,1,05/01/2015,17:58:38,17
OR666293,124,ital_veggie_s,1,05/01/2015,17:58:38,17
OR667294,23,bbq_ckn_m,1,05/01/2015,18:16:35,18
OR668294,3,ital_supr_l,1,05/01/2015,18:16:35,18
OR669294,617,thai_ckn_l,1,05/01/2015,18:16:35,18
OR670295,571,cali_ckn_m,1,05/01/2015,18:20:12,18
OR671296,955,green_garden_s,1,05/01/2015,18:46:54,18
OR672296,618,ital_cpcllo_s,1,05/01/2015,18:46:54,18
OR673296,642,thai_ckn_m,1,05/01/2015,18:46:54,18
OR674297,277,southw_ckn_m,1,05/01/2015,19:02:18,19
OR675298,244,cali_ckn_m,1,05/01/2015,19:10:36,19
OR676298,711,cali_ckn_s,1,05/01/2015,19:10:36,19
OR677298,5,ckn_alfredo_m,1,05/01/2015,19:10:36,19
OR678298,21,classic_dlx_s,1,05/01/2015,19:10:36,19
OR679299,9,classic_dlx_s,1,05/01/2015,19:34:31,19
OR680299,66,spinach_fet_m,1,05/01/2015,19:34:31,19
OR681300,188,big_meat_s,1,05/01/2015,19:42:54,19
OR682300,87,ital_cpcllo_s,1,05/01/2015,19:42:54,19
OR683300,8,ital_veggie_s,1,05/01/2015,19:42:54,19
OR684300,414,spinach_supr_s,1,05/01/2015,19:42:54,19
OR685301,893,napolitana_l,1,05/01/2015,19:45:58,19
OR686302,604,peppr_salami_l,1,05/01/2015,19:57:37,19
OR687303,101,big_meat_s,1,05/01/2015,20:02:51,20
OR688303,220,ital_cpcllo_m,1,05/01/2015,20:02:51,20
OR689303,104,pepperoni_s,1,05/01/2015,20:02:51,20
OR690304,322,hawaiian_s,1,05/01/2015,20:07:58,20
OR691304,54,mexicana_l,1,05/01/2015,20:07:58,20
OR692305,985,pepperoni_l,1,05/01/2015,20:35:40,20
OR693305,948,sicilian_s,1,05/01/2015,20:35:40,20
OR694305,649,spicy_ital_m,1,05/01/2015,20:35:40,20
OR695306,566,big_meat_s,1,05/01/2015,20:37:40,20
OR696306,60,hawaiian_s,1,05/01/2015,20:37:40,20
OR697306,195,napolitana_m,1,05/01/2015,20:37:40,20
OR698307,425,classic_dlx_l,1,05/01/2015,21:45:38,21
OR699307,955,thai_ckn_m,1,05/01/2015,21:45:38,21
OR700308,404,hawaiian_l,1,05/01/2015,21:59:46,21
OR701308,56,pep_msh_pep_l,1,05/01/2015,21:59:46,21
OR702308,958,thai_ckn_s,1,05/01/2015,21:59:46,21
OR703309,122,five_cheese_l,1,06/01/2015,11:39:06,11
OR704309,108,peppr_salami_m,1,06/01/2015,11:39:06,11
OR705310,310,hawaiian_s,1,06/01/2015,11:40:48,11
OR706310,864,thai_ckn_s,1,06/01/2015,11:40:48,11
OR707311,665,sicilian_l,1,06/01/2015,11:57:27,11
OR708312,823,big_meat_s,1,06/01/2015,12:05:21,12
OR709312,787,brie_carre_s,1,06/01/2015,12:05:21,12
OR710312,117,ckn_alfredo_m,1,06/01/2015,12:05:21,12
OR711312,982,sicilian_m,1,06/01/2015,12:05:21,12
OR712313,901,classic_dlx_m,1,06/01/2015,12:09:09,12
OR713314,590,calabrese_m,1,06/01/2015,12:11:58,12
OR714314,275,five_cheese_l,1,06/01/2015,12:11:58,12
OR715314,228,green_garden_m,1,06/01/2015,12:11:58,12
OR716314,358,hawaiian_m,1,06/01/2015,12:11:58,12
OR717314,576,veggie_veg_m,1,06/01/2015,12:11:58,12
OR718315,196,classic_dlx_m,1,06/01/2015,12:17:40,12
OR719316,53,hawaiian_s,1,06/01/2015,12:29:34,12
OR720316,345,ital_supr_m,1,06/01/2015,12:29:34,12
OR721317,576,cali_ckn_s,1,06/01/2015,12:31:00,12
OR722317,322,classic_dlx_m,1,06/01/2015,12:31:00,12
OR723317,490,four_cheese_l,1,06/01/2015,12:31:00,12
OR724317,365,hawaiian_s,1,06/01/2015,12:31:00,12
OR725317,674,pep_msh_pep_l,1,06/01/2015,12:31:00,12
OR726317,687,prsc_argla_s,1,06/01/2015,12:31:00,12
OR727317,969,spinach_fet_s,1,06/01/2015,12:31:00,12
OR728318,478,ital_cpcllo_l,1,06/01/2015,12:45:14,12
OR729318,423,mexicana_l,1,06/01/2015,12:45:14,12
OR730318,716,soppressata_s,1,06/01/2015,12:45:14,12
OR731318,772,spicy_ital_l,1,06/01/2015,12:45:14,12
OR732319,447,ital_supr_m,1,06/01/2015,12:46:22,12
OR733320,312,cali_ckn_m,1,06/01/2015,12:46:40,12
OR734320,12,ckn_pesto_l,1,06/01/2015,12:46:40,12
OR735321,531,ital_supr_l,1,06/01/2015,12:56:21,12
OR736322,848,cali_ckn_l,1,06/01/2015,13:02:13,13
OR737322,907,ckn_pesto_l,1,06/01/2015,13:02:13,13
OR738322,78,classic_dlx_s,1,06/01/2015,13:02:13,13
OR739322,728,thai_ckn_l,1,06/01/2015,13:02:13,13
OR740323,121,classic_dlx_m,1,06/01/2015,13:05:33,13
OR741324,225,five_cheese_l,1,06/01/2015,13:06:44,13
OR742325,160,classic_dlx_s,1,06/01/2015,13:07:32,13
OR743325,324,veggie_veg_s,1,06/01/2015,13:07:32,13
OR744326,122,cali_ckn_m,1,06/01/2015,13:10:13,13
OR745326,223,spinach_supr_l,1,06/01/2015,13:10:13,13
OR746327,539,classic_dlx_m,1,06/01/2015,13:10:54,13
OR747328,884,mediterraneo_l,1,06/01/2015,13:16:35,13
OR748329,783,spicy_ital_l,1,06/01/2015,13:22:44,13
OR749329,39,spinach_supr_m,1,06/01/2015,13:22:44,13
OR750330,594,big_meat_s,1,06/01/2015,13:27:11,13
OR751330,988,ckn_alfredo_m,1,06/01/2015,13:27:11,13
OR752330,468,classic_dlx_m,1,06/01/2015,13:27:11,13
OR753330,105,classic_dlx_s,1,06/01/2015,13:27:11,13
OR754330,314,five_cheese_l,1,06/01/2015,13:27:11,13
OR755330,675,four_cheese_l,2,06/01/2015,13:27:11,13
OR756330,534,hawaiian_l,1,06/01/2015,13:27:11,13
OR757330,120,pep_msh_pep_l,1,06/01/2015,13:27:11,13
OR758330,572,peppr_salami_s,1,06/01/2015,13:27:11,13
OR759330,315,sicilian_l,1,06/01/2015,13:27:11,13
OR760330,995,spicy_ital_l,1,06/01/2015,13:27:11,13
OR761330,454,spicy_ital_m,1,06/01/2015,13:27:11,13
OR762330,540,spinach_fet_l,1,06/01/2015,13:27:11,13
OR763330,148,the_greek_m,1,06/01/2015,13:27:11,13
OR764331,158,prsc_argla_m,1,06/01/2015,13:43:30,13
OR765332,703,sicilian_m,1,06/01/2015,14:12:01,14
OR766332,642,southw_ckn_l,1,06/01/2015,14:12:01,14
OR767332,917,thai_ckn_m,1,06/01/2015,14:12:01,14
OR768333,314,ckn_alfredo_m,1,06/01/2015,14:16:36,14
OR769334,75,calabrese_l,1,06/01/2015,14:24:18,14
OR770334,860,pepperoni_m,1,06/01/2015,14:24:18,14
OR771334,649,southw_ckn_m,1,06/01/2015,14:24:18,14
OR772334,205,thai_ckn_l,1,06/01/2015,14:24:18,14
OR773335,802,mediterraneo_l,1,06/01/2015,14:24:47,14
OR774336,899,prsc_argla_l,1,06/01/2015,14:51:41,14
OR775337,673,hawaiian_l,1,06/01/2015,15:03:12,15
OR776337,623,pepperoni_l,1,06/01/2015,15:03:12,15
OR777338,302,mexicana_l,1,06/01/2015,15:18:26,15
OR778338,722,thai_ckn_l,1,06/01/2015,15:18:26,15
OR779338,174,the_greek_xl,1,06/01/2015,15:18:26,15
OR780339,726,spicy_ital_m,1,06/01/2015,15:25:13,15
OR781340,235,peppr_salami_s,1,06/01/2015,15:35:32,15
OR782341,216,bbq_ckn_m,1,06/01/2015,15:35:47,15
OR783341,603,pepperoni_s,1,06/01/2015,15:35:47,15
OR784342,172,sicilian_l,1,06/01/2015,15:44:12,15
OR785342,890,southw_ckn_l,1,06/01/2015,15:44:12,15
OR786343,955,five_cheese_l,1,06/01/2015,15:45:37,15
OR787343,255,four_cheese_m,1,06/01/2015,15:45:37,15
OR788344,867,ital_cpcllo_m,1,06/01/2015,16:01:11,16
OR789345,170,peppr_salami_s,1,06/01/2015,16:01:47,16
OR790345,42,spinach_fet_s,1,06/01/2015,16:01:47,16
OR791346,826,green_garden_s,1,06/01/2015,16:30:00,16
OR792346,150,hawaiian_s,1,06/01/2015,16:30:00,16
OR793346,368,ital_cpcllo_l,1,06/01/2015,16:30:00,16
OR794346,275,napolitana_s,1,06/01/2015,16:30:00,16
OR795347,758,spinach_fet_l,1,06/01/2015,16:37:17,16
OR796347,275,thai_ckn_l,1,06/01/2015,16:37:17,16
OR797347,471,veggie_veg_m,1,06/01/2015,16:37:17,16
OR798348,766,classic_dlx_m,1,06/01/2015,16:49:12,16
OR799348,498,thai_ckn_l,1,06/01/2015,16:49:12,16
OR800348,495,thai_ckn_s,1,06/01/2015,16:49:12,16
OR801349,640,pepperoni_l,1,06/01/2015,17:25:58,17
OR802350,908,classic_dlx_l,1,06/01/2015,17:37:05,17
OR803350,821,pepperoni_m,2,06/01/2015,17:37:05,17
OR804350,207,spicy_ital_s,1,06/01/2015,17:37:05,17
OR805351,329,big_meat_s,1,06/01/2015,17:37:29,17
OR806351,874,hawaiian_m,1,06/01/2015,17:37:29,17
OR807352,79,big_meat_s,1,06/01/2015,17:45:48,17
OR808352,975,ital_cpcllo_l,1,06/01/2015,17:45:48,17
OR809353,375,bbq_ckn_l,1,06/01/2015,17:59:48,17
OR810353,992,cali_ckn_l,1,06/01/2015,17:59:48,17
OR811353,167,prsc_argla_s,1,06/01/2015,17:59:48,17
OR812354,763,green_garden_s,1,06/01/2015,18:01:44,18
OR813354,259,veggie_veg_l,1,06/01/2015,18:01:44,18
OR814355,441,ckn_alfredo_m,1,06/01/2015,18:14:45,18
OR815355,625,ital_supr_m,1,06/01/2015,18:14:45,18
OR816356,532,ckn_alfredo_m,1,06/01/2015,18:16:05,18
OR817357,395,cali_ckn_l,1,06/01/2015,18:27:58,18
OR818357,774,southw_ckn_s,1,06/01/2015,18:27:58,18
OR819357,311,spinach_fet_s,1,06/01/2015,18:27:58,18
OR820358,369,ital_supr_m,1,06/01/2015,18:30:12,18
OR821359,832,green_garden_m,1,06/01/2015,18:33:08,18
OR822359,308,thai_ckn_l,1,06/01/2015,18:33:08,18
OR823360,535,bbq_ckn_l,1,06/01/2015,18:50:38,18
OR824360,323,green_garden_s,1,06/01/2015,18:50:38,18
OR825360,589,hawaiian_s,1,06/01/2015,18:50:38,18
OR826361,509,big_meat_s,2,06/01/2015,19:12:38,19
OR827361,758,ital_cpcllo_s,1,06/01/2015,19:12:38,19
OR828362,596,bbq_ckn_m,1,06/01/2015,19:13:36,19
OR829362,26,mexicana_l,1,06/01/2015,19:13:36,19
OR830363,570,mediterraneo_l,1,06/01/2015,19:20:31,19
OR831363,883,mexicana_l,1,06/01/2015,19:20:31,19
OR832364,343,ital_supr_m,1,06/01/2015,19:27:24,19
OR833364,328,the_greek_xl,1,06/01/2015,19:27:24,19
OR834365,902,four_cheese_m,1,06/01/2015,19:37:26,19
OR835365,773,mediterraneo_l,1,06/01/2015,19:37:26,19
OR836365,76,pepperoni_m,1,06/01/2015,19:37:26,19
OR837366,818,ital_cpcllo_l,1,06/01/2015,20:04:20,20
OR838367,384,hawaiian_l,1,06/01/2015,20:05:12,20
OR839367,839,spinach_fet_m,1,06/01/2015,20:05:12,20
OR840368,48,spin_pesto_m,1,06/01/2015,20:28:16,20
OR841368,785,thai_ckn_l,1,06/01/2015,20:28:16,20
OR842369,472,spinach_fet_m,1,06/01/2015,20:30:06,20
OR843370,592,four_cheese_l,1,06/01/2015,21:02:30,21
OR844370,179,hawaiian_s,1,06/01/2015,21:02:30,21
OR845371,786,pepperoni_m,1,06/01/2015,21:15:20,21
OR846372,34,spinach_fet_s,1,06/01/2015,22:26:59,22
OR847373,297,ckn_pesto_s,1,07/01/2015,11:45:18,11
OR848373,379,classic_dlx_m,1,07/01/2015,11:45:18,11
OR849373,716,sicilian_l,1,07/01/2015,11:45:18,11
OR850374,226,big_meat_s,1,07/01/2015,11:55:59,11
OR851374,387,ckn_alfredo_m,1,07/01/2015,11:55:59,11
OR852374,703,peppr_salami_s,1,07/01/2015,11:55:59,11
OR853375,189,mexicana_m,1,07/01/2015,11:58:36,11
OR854376,445,the_greek_xl,1,07/01/2015,12:01:17,12
OR855376,167,veggie_veg_l,1,07/01/2015,12:01:17,12
OR856377,829,hawaiian_m,1,07/01/2015,12:03:18,12
